RREG,HHNUM,RRPL,RPSU,RQ1_LNO,RQ2_REL,RQ3_SEX,RQ4_AGE,RQ5_TMSLEFT,RQ6_DTLEFT,RQ6M_DTLEFT,RQ6Y_DTLEFT,RQ7_MSTAT,RQ8_HGC,RQ9_2DGT,RQ10_REASON,RQ11_BASE,RQ12_NCOUNTRY,RQ13_STAY,RQ14_INDWORK,RQ15_2DGT,RQ16_2DGT,RQ17_AVEMINC,RQ18_NOMONTH,RQ19_RET,RQ20_DTRET,RQ20M_DTRET,RQ20Y_DTRET,RQ21_REASON,RQ22_DTEXP,RQ22M_DTEXP,RQ22Y_DTEXP,RQ23_CASHREM,RQ24_CASHAMT,RQ25_MODE,RQ26_REMSPENT,RQ261C_CONSUM,RQ261P_CONSUM,RQ262C_INVEST,RQ262P_INVEST,RQ263C_SAVINGS,RQ263P_SAVINGS,RQ264C_GIFT,RQ264P_GIFT,RQ265C_OTHERS,Q265P_OTHERS,RQ27_RET6MOS,RQ28_CASHHOME,RQ29_INKIND,RQ30_KINDAMT,RSWGT,RPRRCD,RP6M_IND
02,2017,055,00283,02,02,2,46,03,032018,03,2018,2,7, 9,1,1,222,24,1,91,96,0017000,40,2,      ,  ,    , ,032020,03,2020,1,  33000,5,1100                ,1,100, ,   , ,   , ,   , ,   ,1,0050000,2,       ,000320.8188,    ,1
02,2018,055,00283,02,02,2,45,02,052017,05,2017,2,3, 9,1,1,234,24,1,91,96,0015000,39,2,      ,  ,    , ,052019,05,2019,1,  30000,5,1100                ,1,100, ,   , ,   , ,   , ,   ,1,0030000,1,0012000,000320.8188,    ,1
02,2019,055,00283,07,08,2,23,01,112017,11,2017,2,4,14,1,1,232,24,1,52,47,0036000,10,2,      ,  ,    , ,112019,11,2019,1,  82000,5,1090    3010        ,1,090, ,   ,3,010, ,   , ,   ,2,       ,2,       ,000331.4494,    ,1
02,2020,055,00283,01,01,2,43,02,032017,03,2017,2,4, 9,1,1,211,24,1,91,96,0030000,54,2,      ,  ,    , ,032019,03,2019,1,  66000,5,1080    3020        ,1,080, ,   ,3,020, ,   , ,   ,2,       ,2,       ,000329.3554,    ,1
02,2021,055,00283,02,02,2,41,02,032017,03,2017,2,4, 9,1,1,234,24,1,91,96,0015000,42,2,      ,  ,    , ,032019,03,2019,1,  39000,5,1100                ,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000329.3554,    ,1
02,2022,054,00027,01,01,2,45,01,072014,07,2014,1,4,92,1,1,221,24,1,91,96,0013000,24,1,072016,07,2016,2,      ,  ,    ,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,1,0150000,2,       ,000299.9086,    ,2
02,2023,054,00027,02,03,1,46,04,062018,06,2018,2,5, 9,2,1,214,10,1,83,50,0035000,30,2,      ,  ,    , ,042019,04,2019,1, 108000,1,1080    3020        ,1,080, ,   ,3,020, ,   , ,   ,1,0200000,2,       ,000251.1197,    ,1
02,2024,054,00027,03,04,2,32,01,052017,05,2017,1,8, 9,1,1,211,25,1,91,96,0020000,16,2,      ,  ,    , ,062019,06,2019,1,  30000,5,1100                ,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000292.8217,    ,1
02,2025,055,00067,04,03,1,28,01,042014,04,2014,2,3,92,1,1,233,24,1,93,41,0022000,24,1,042016,04,2016,2,      ,  ,    ,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000335.6909,    ,2
02,2026,054,00099,02,02,2,37,01,062015,06,2015,2,3,92,1,1,221,48,1,91,96,0015000,39,2,      ,  ,    , ,062019,06,2019,1,  36000,5,10902010            ,1,090,2,010, ,   , ,   , ,   ,2,       ,2,       ,000293.4409,    ,1
02,2027,056,00058,02,02,2,44,02,062018,06,2018,2,7, 9,1,1,211,24,1,91,96,0025000,39,2,      ,  ,    , ,062020,06,2020,1,  30000,5,10602040            ,1,060,2,040, ,   , ,   , ,   ,1,0050000,1,0005000,000300.4628,    ,1
02,2028,056,00058,01,01,1,33,01,052018,05,2018,2,4,92,1,1,233,24,1,75,28,0025000,04,2,      ,  ,    , ,052020,05,2020,1,  35000,5,10902010            ,1,090,2,010, ,   , ,   , ,   ,2,       ,2,       ,000302.3947,    ,1
02,2029,056,00058,03,03,1,24,02,052018,05,2018,1,4, 9,1,1,214,12,1,81,10,0040000,48,2,      ,  ,    , ,052019,05,2019,1,  60000,1,106020303010        ,1,060,2,030,3,010, ,   , ,   ,1,0040000,1,0025000,000288.3270,    ,1
02,2030,056,00058,02,02,2,32,01,052018,05,2018,2,4,92,1,1,234,24,1,91,96,0018000,04,2,      ,  ,    , ,052020,05,2020,1,  48000,5,10602040            ,1,060,2,040, ,   , ,   , ,   ,2,       ,2,       ,000285.7590,    ,1
02,2031,054,00243,02,02,2,35,01,042016,04,2016,2,1,92,1,1,233,30,1,91,96,0019000,29,2,      ,  ,    , ,102018,10,2018,1,  36500,5,1100                ,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000288.2212,    ,1
02,2032,054,00243,01,01,1,37,02,072016,07,2016,2,4,92,1,1,400,39,1,51,56,0040000,48,2,      ,  ,    , ,102019,10,2019,1, 145000,5,10702030            ,1,070,2,030, ,   , ,   , ,   ,2,       ,2,       ,000286.1100,    ,1
02,2033,054,00243,02,02,2,37,01,042018,04,2018,2,3, 9,1,1,232,24,1,91,96,0019000,05,2,      ,  ,    , ,042020,04,2020,1,  77000,5,1100                ,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000288.2212,    ,1
02,2034,054,00243,01,01,2,34,02,082016,08,2016,2,7, 9,1,1,500,28,1,53,96,0050000,39,2,      ,  ,    , ,122018,12,2018,1, 209000,5,10702030            ,1,070,2,030, ,   , ,   , ,   ,2,       ,2,       ,000274.1165,    ,1
02,2035,054,00243,01,01,1,31,01,042018,04,2018,2,7,61,1,1,212,07,1,92,10,0050000,05,2,      ,  ,    , ,112018,11,2018,1, 193000,5,10602040            ,1,060,2,040, ,   , ,   , ,   ,2,       ,2,       ,000290.0744,    ,1
02,2036,053,00334,03,03,1,35,02,012018,01,2018,1,7, 9,1,1,300,24,1,31,10,0050000,18,2,      ,  ,    , ,012020,01,2020,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000363.0212,    ,1
02,2037,053,00334,03,04,2,25,02,082018,08,2018,1,7, 9,1,1,234,24,1,91,96,0020000,25,2,      ,  ,    , ,082020,08,2020,1,  20000,5,1100                ,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000347.8037,    ,1
02,2038,053,00334,02,02,2,40,02,042018,04,2018,2,7,91,1,1,231,24,1,91,96,0040000,31,2,      ,  ,    , ,042020,04,2020,1,  92000,5,10702030            ,1,070,2,030, ,   , ,   , ,   ,2,       ,2,       ,000365.7000,    ,1
02,2039,053,00334,02,02,2,32,02,072017,07,2017,2,3, 9,1,1,234,24,1,91,96,0025000,38,2,      ,  ,    , ,072019,07,2019,1,  60000,1,1100                ,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000347.8037,    ,1
02,2040,053,00334,02,02,2,28,01,012018,01,2018,2,7,14,1,1,221,24,1,91,96,0024000,08,2,      ,  ,    , ,012020,01,2020,1,  30000,5,1100                ,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000347.8037,    ,1
02,2041,056,00202,06,04,2,36,02,112016,11,2016,1,8,75,1,1,500,23,1,91,96,0040000,46,2,      ,  ,    , ,102018,10,2018,1,  81000,5,1100                ,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000301.1647,    ,1
02,2042,056,00202,02,02,2,30,01,112016,11,2016,2,7, 9,1,1,211,24,1,91,96,0020000,22,2,      ,  ,    , ,112018,11,2018,1,  60000,5,1100                ,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000286.4266,    ,1
02,2043,056,00346,02,02,2,24,01,092016,09,2016,2,1,92,1,1,231,25,1,91,96,0025000,24,2,      ,  ,    , ,102018,10,2018,1,  26000,5,1100                ,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000302.8004,    ,1
02,2044,056,00346,02,02,2,39,02,102016,10,2016,2,4, 9,1,1,222,26,1,91,96,0025000,35,2,      ,  ,    , ,122018,12,2018,1,  66000,5,1070    3030        ,1,070, ,   ,3,030, ,   , ,   ,2,       ,2,       ,000300.8873,    ,1
02,2045,056,00346,08,12,2,57,04,072018,07,2018,3,3,61,1,1,222,24,1,91,96,0030000,36,2,      ,  ,    , ,072020,07,2020,1,  23000,5,1100                ,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000271.3919,    ,1
02,2045,056,00346,09,14,2,33,01,072017,07,2017,1,7, 9,1,1,222,24,1,91,96,0030000,14,2,      ,  ,    , ,072019,07,2019,1,  60000,5,1100                ,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000286.1628,    ,1
02,2046,056,00346,02,02,2,48,01,062018,06,2018,2,4,51,1,1,221,24,1,91,96,0018000,03,2,      ,  ,    , ,062020,06,2020,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000293.0886,    ,1
02,2047,055,00139,04,08,2,31,02,122016,12,2016,2,7, 9,1,1,234,88,1,91,96,0030000,55,2,      ,  ,    , ,888888,88,8888,1,  15000,5,10952005            ,1,095,2,005, ,   , ,   , ,   ,2,       ,2,       ,000332.4995,    ,1
02,2047,055,00139,03,03,1,33,01,042018,04,2018,2,7,33,1,1,234,88,1,91,96,0021000,05,2,      ,  ,    , ,888888,88,8888,1,  45000,5,10952005            ,1,095,2,005, ,   , ,   , ,   ,2,       ,2,       ,000351.8562,    ,1
02,2048,055,00139,02,03,1,37,01,042016,04,2016,2,7,13,1,1,234,24,1,91,96,0024000,24,1,042018,04,2018,2,      ,  ,    ,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,1,0060000,1,0005000,000347.0474,    ,1
02,2049,055,00139,01,01,1,51,01,042018,04,2018,2,7,61,1,1,211,24,1,91,96,0030000,05,2,      ,  ,    , ,042020,04,2020,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,1,0050000,1,0005000,000285.1469,    ,1
02,2050,053,00118,02,02,2,27,01,102017,10,2017,2,7,52,1,1,232,24,1,91,96,0025200,11,2,      ,  ,    , ,102019,10,2019,1,  40000,5,10652035            ,1,065,2,035, ,   , ,   , ,   ,2,       ,2,       ,000336.3085,    ,1
02,2051,053,00118,02,02,2,24,01,072018,07,2018,2,3,95,1,1,235,24,1,91,96,0018000,02,2,      ,  ,    , ,072020,07,2020,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000355.8616,    ,1
02,2052,053,00118,02,02,2,44,02,122017,12,2017,2,2,92,1,1,232,36,1,91,96,0021000,50,2,      ,  ,    , ,122020,12,2020,1,  60000,5,10802020            ,1,080,2,020, ,   , ,   , ,   ,2,       ,2,       ,000353.6133,    ,1
02,2053,053,00118,01,01,1,48,02,092018,09,2018,2,4,83,1,1,233,88,1,93,41,0034000,35,2,      ,  ,    , ,888888,88,8888,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,1,0030000,2,       ,000288.4135,    ,1
02,2054,053,00190,01,01,1,42,02,042016,04,2016,2,4,93,1,1,233,36,1,93,41,0014000,42,2,      ,  ,    , ,042019,04,2019,1,  90000,5,1065201030204005    ,1,065,2,010,3,020,4,005, ,   ,2,       ,2,       ,000351.7410,    ,1
02,2055,053,00190,03,04,2,30,03,112017,11,2017,1,4,92,1,1,300,24,1,91,96,0028000,55,2,      ,  ,    , ,112019,11,2019,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000336.9963,    ,1
02,2055,053,00190,04,04,2,28,02,082016,08,2016,1,8,92,1,1,500,36,1,22,86,0036000,49,2,      ,  ,    , ,082019,08,2019,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000336.9963,    ,1
02,2056,053,00190,02,02,2,33,01,072017,07,2017,2,4,92,1,1,233,01,1,91,96,0015000,01,1,082017,08,2017,3,      ,  ,    ,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000336.9963,    ,2
02,2057,054,00171,02,02,2,31,01,032016,03,2016,2,7,92,1,1,234,27,1,91,96,0015000,27,1,062018,06,2018,2,      ,  ,    ,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,1,0056000,2,       ,000281.1167,    ,1
02,2058,054,00171,02,02,2,41,03,052015,05,2015,2,3, 9,2,1,211,24,1,91,96,0025000,36,1,052017,05,2017,2,      ,  ,    ,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000295.5816,    ,2
02,2059,055,00211,02,02,2,40,01,092018,09,2018,2,4, 9,1,1,211,24,1,91,96,0018000,00,2,      ,  ,    , ,092020,09,2020,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000352.5286,    ,1
02,2060,055,00211,02,02,2,52,02,052016,05,2016,2,4, 9,1,1,233,31,1,91,96,0030000,52,2,      ,  ,    , ,122018,12,2018,1,  98000,5,1100                ,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000343.3913,    ,1
02,2061,055,00211,02,02,2,38,03,072018,07,2018,2,3, 9,1,1,235,13,1,91,96,0018000,26,2,      ,  ,    , ,082019,08,2019,1,  45000,5,1100                ,1,100, ,   , ,   , ,   , ,   ,1,0020000,2,       ,000352.5286,    ,1
02,2062,053,00262,05,07,1,35,02,122014,12,2014,2,8, 9,1,1,234,48,1,54,84,0050000,60,2,      ,  ,    , ,122018,12,2018,1, 180000,1,1050    30404010    ,1,050, ,   ,3,040,4,010, ,   ,2,       ,2,       ,000342.9060,    ,1
02,2062,053,00262,02,02,2,56,02,052018,05,2018,2,4, 9,1,1,211,24,1,91,96,0020000,60,2,      ,  ,    , ,052020,05,2020,1,  15000,1,1080    30104010    ,1,080, ,   ,3,010,4,010, ,   ,1,0050000,1,0020000,000311.5739,    ,1
02,2063,053,00262,07,04,2,32,01,052016,05,2016,1,7,52,1,1,213,88,1,53,85,0027000,28,2,      ,  ,    , ,888888,88,8888,1,  80000,5,1095    3005        ,1,095, ,   ,3,005, ,   , ,   ,1,0030000,1,0003500,000328.5317,    ,1
02,2064,053,00262,04,02,2,35,02,062015,06,2015,2,4, 9,1,1,222,42,1,91,96,0015000,30,2,      ,  ,    , ,122018,12,2018,1,  56000,5,1100                ,1,100, ,   , ,   , ,   , ,   ,2,       ,1,0012000,000345.4364,    ,1
02,2065,053,00406,02,04,2,47,01,062014,06,2014,1,4,61,1,1,222,60,1,91,96,0020000,51,2,      ,  ,    , ,062019,06,2019,1,  30000,5,1100                ,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000346.2360,    ,1
02,2066,056,00274,01,01,1,47,04,092018,09,2018,2,7, 9,1,2,500,06,1,83,50,0070000,40,2,      ,  ,    , ,032019,03,2019,1, 300000,5,1100                ,1,100, ,   , ,   , ,   , ,   ,1,0600000,2,       ,000242.4089,    ,1
02,2067,056,00274,03,02,2,42,02,082018,08,2018,2,8, 9,1,1,211,24,1,91,96,0015000,60,2,      ,  ,    , ,082020,08,2020,1,  60000,5,1099    3001        ,1,099, ,   ,3,001, ,   , ,   ,1,0005000,1,0002000,000297.2088,    ,1
02,2068,056,00274,03,02,2,52,03,072018,07,2018,2,4,91,1,1,500,18,1,53,96,0060000,38,2,      ,  ,    , ,012020,01,2020,1, 120000,1,1060    3040        ,1,060, ,   ,3,040, ,   , ,   ,2,       ,2,       ,000289.5054,    ,1
02,2068,056,00274,04,04,2,26,01,042016,04,2016,1,7,51,1,1,500,36,1,93,82,0120000,29,2,      ,  ,    , ,042019,04,2019,1,  60000,5,10902010            ,1,090,2,010, ,   , ,   , ,   ,2,       ,2,       ,000282.6642,    ,1
02,2069,055,00355,02,02,2,39,01,062014,06,2014,2,3, 9,1,1,234,88,1,91,96,0015000,51,2,      ,  ,    , ,888888,88,8888,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000282.8906,    ,1
02,2070,055,00355,04,03,1,23,01,042018,04,2018,1,7,61,1,2,400,08,1,83,50,0025000,05,2,      ,  ,    , ,122018,12,2018,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000271.4646,    ,1
02,2071,054,00315,03,03,1,28,01,022017,02,2017,1,7,93,1,1,400,88,1,71,43,0025000,19,2,      ,  ,    , ,888888,88,8888,1,   5000,5,1100                ,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000287.8059,    ,1
02,2072,054,00315,03,04,2,44,01,042014,04,2014,2,4, 9,1,1,211,24,1,91,96,0025000,24,1,042016,04,2016,2,      ,  ,    ,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000285.9672,    ,2
02,2073,056,00418,02,04,2,27,02,102017,10,2017,1,4,92,1,1,235,23,1,91,96,0018000,36,2,      ,  ,    , ,092019,09,2019,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000277.9948,    ,1
02,2074,056,00418,02,07,1,32,01,042015,04,2015,2,3,92,1,1,233,25,1,93,41,0021000,25,1,052017,05,2017,2,      ,  ,    ,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000294.1785,    ,2
17,2075,053,00348,02,02,2,35,02,122017,12,2017,2,7,51,1,1,233,24,1,91,96,0012000,34,2,      ,  ,    , ,122019,12,2019,1,  30000,5,1100                ,1,100, ,   , ,   , ,   , ,   ,2,       ,1,0010000,000348.2954,    ,1
17,2076,056,00352,02,02,2,37,01,082017,08,2017,2,3,13,1,1,233,28,1,91,96,0017000,13,2,      ,  ,    , ,122019,12,2019,1,  78000,5,109020053005        ,1,090,2,005,3,005, ,   , ,   ,2,       ,2,       ,000264.9145,    ,1
17,2077,053,00028,02,02,2,33,01,092018,09,2018,2,3, 9,1,1,213,36,1,91,96,0029000,00,2,      ,  ,    , ,092021,09,2021,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000583.4264,    ,1
17,2078,056,00096,02,02,2,56,05,012018,01,2018,2,7, 9,1,1,211,12,1,91,96,0020000,12,2,      ,  ,    , ,012019,01,2019,1,  60000,5,1100                ,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000313.3618,    ,1
17,2079,054,00018,81,04,2,57,03,082018,08,2018,1,9,23,6, ,500,88,1,23,85,0050000,01,2,      ,  ,    , ,888888,88,8888,1,  90000,6,1050            5MED,1,050, ,   , ,   , ,   ,5,***,1,0100000,1,0020000,000339.6785,    , 
17,2080,054,00146,03,07,1,31,02,092018,09,2018,2,4,74,1,1,400,12,1,43,47,0095000,12,2,      ,  ,    , ,092019,09,2019,1,  45000,5,1100                ,1,100, ,   , ,   , ,   , ,   ,1,0156000,2,       ,000526.6987,    ,1
17,2081,053,00284,01,01,1,52,05,062018,06,2018,2,8,61,1,2,300,02,1,83,50,0080000,02,1,092018,09,2018,3,      ,  ,    ,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,1,0090000,2,       ,000356.8843,    ,1
17,2082,055,00328,02,02,2,40,01,112016,11,2016,2,4, 9,1,1,231,08,1,91,96,0017000,08,1,072017,07,2017,3,      ,  ,    ,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000259.0674,    ,2
17,2083,055,00328,04,03,1,43,03,052018,05,2018,2,6,61,1,1,500,88,1,14,45,0090000,04,2,      ,  ,    , ,888888,88,8888,1,  50000,1,1100                ,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000307.5492,    ,1
17,2084,055,00328,01,01,1,37,02,022018,02,2018,2,4,92,1,1,233,12,1,93,41,0014000,07,2,      ,  ,    , ,022019,02,2019,1,  72000,5,105020253025        ,1,050,2,025,3,025, ,   , ,   ,2,       ,2,       ,000307.5492,    ,1
17,2085,056,00288,01,01,1,40,01,082017,08,2017,2,4,13,1,1,233,24,1,74,35,0016800,13,2,      ,  ,    , ,082019,08,2019,1,  95400,5,1050            5MED,1,050, ,   , ,   , ,   ,5,***,2,       ,2,       ,000325.2694,    ,1
17,2086,056,00224,01,01,1,42,01,122015,12,2015,2,5,14,1,1,233,33,1,75, 6,0060000,33,1,092018,09,2018,2,      ,  ,    ,1, 300000,1,10402050    4010    ,1,040,2,050, ,   ,4,010, ,   ,1,0150000,1,0040000,000328.6933,    ,1
17,2087,054,00210,04,03,1,25,01,032018,03,2018,1,8, 9,1,2,400,07,1,83,50,0035000,06,2,      ,  ,    , ,102018,10,2018,1,  60000,2,1100                ,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000494.7558,    ,1
17,2088,054,00210,01,01,1,55,06,082018,08,2018,2,7,61,1,2,400,07,1,21,50,0100000,46,2,      ,  ,    , ,032019,03,2019,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,1,0050000,2,       ,000370.8264,    ,1
17,2089,056,00160,03,14,2,37,02,042017,04,2017,1,7,52,1,1,233,24,1,91,96,0020000,41,2,      ,  ,    , ,042019,04,2019,1,  94000,5,                5EDU, ,   , ,   , ,   , ,   ,5,***,2,       ,2,       ,000268.7824,    ,1
17,2090,056,00160,02,02,2,40,02,012016,01,2016,2,7, 9,1,1,233,36,1,91,96,0020000,50,2,      ,  ,    , ,012019,01,2019,1,  72000,5,                5EDU, ,   , ,   , ,   , ,   ,5,***,2,       ,2,       ,000268.7824,    ,1
17,2091,053,00399,03,02,2,33,01,032016,03,2016,2,5,52,1,1,235,33,1,53,96,0030000,30,2,      ,  ,    , ,122018,12,2018,1, 140000,5,1050203030174003    ,1,050,2,030,3,017,4,003, ,   ,2,       ,2,       ,000664.0235,    ,1
17,2092,053,00399,03,02,2,35,03,042018,04,2018,2,4,52,1,1,234,08,1,51,96,0022000,42,2,      ,  ,    , ,122018,12,2018,1,  75000,5,105020303020        ,1,050,2,030,3,020, ,   , ,   ,2,       ,2,       ,000524.0208,    ,1
17,2093,056,00402,04,02,1,28,06,112017,11,2017,2,6, 2,1,1,233,13,1,31, 3,0038000,55,2,      ,  ,    , ,122018,12,2018,1,  30000,2,1080    3020        ,1,080, ,   ,3,020, ,   , ,   ,2,       ,2,       ,000718.6565,    ,1
17,2094,056,00402,06,04,2,24,01,092015,09,2015,1,5,73,1,1,213,48,1,74,26,0046000,36,2,      ,  ,    , ,092019,09,2019,1,  69000,5,108020103010        ,1,080,2,010,3,010, ,   , ,   ,2,       ,2,       ,000666.0730,    ,1
17,2095,054,00514,03,02,2,60,02,122017,12,2017,2,3,61,1,1,400,60,1,51,96,0030000,36,2,      ,  ,    , ,122022,12,2022,1,  60000,5,1100                ,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000407.3496,    ,1
17,2096,054,00514,04,02,2,53,02,052018,05,2018,2,4,91,1,1,234,36,1,51,96,0030000,04,2,      ,  ,    , ,052021,05,2021,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,1,0100000,2,       ,000541.8116,    ,1
17,2097,053,00635,06,04,2,39,02,082016,08,2016,2,1,91,1,1,232,24,1,91,96,0020000,24,1,082016,08,2016,2,      ,  ,    ,1,  50000,5,1085    30104005    ,1,085, ,   ,3,010,4,005, ,   ,1,0060000,2,       ,000576.6198,    ,2
17,2098,053,00635,03,04,2,33,01,072014,07,2014,2,4,92,1,1,232,25,1,91,96,0020000,25,1,082016,08,2016,2,      ,  ,    ,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,1,0100000,2,       ,000810.8918,    ,2
17,2099,055,00072,05,10,2,27,01,052015,05,2015,1,8,22,2,1,400,88,1,22,86,0060000,40,2,      ,  ,    , ,888888,88,8888,1,  80000,5,1060            5MAI,1,060, ,   , ,   , ,   ,5,***,2,       ,2,       ,000644.3841,    ,1
17,2100,055,00072,05,02,2,39,01,052016,05,2016,2,3,53,2,1,233,25,1,91,96,0018000,25,1,062018,06,2018,2,      ,  ,    ,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,1,0010000,2,       ,000627.3001,    ,1
17,2101,055,00072,02,02,2,50,03,082017,08,2017,2,9,21,8, ,214,01,2,  ,  ,       ,  ,1,092017,09,2017,3,      ,  ,    ,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000622.1405,    ,2
17,2101,055,00072,01,01,1,52,01,092015,09,2015,2,9,11,8, ,222,01,2,  ,  ,       ,  ,1,102015,10,2015,3,      ,  ,    ,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000536.1394,    ,2
17,2102,055,00072,03,04,2,32,02,052015,05,2015,2,4,52,1,1,233,24,1,91,96,0018000,48,1,052017,05,2017,2,      ,  ,    ,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000882.1627,    ,2
17,2103,055,00072,04,03,1,25,02,012017,01,2017,1,6,93,1,1,234,21,1,51,56,0018000,45,1,102017,10,2017,2,      ,  ,    ,1,  14000,5,1085            5BAO,1,085, ,   , ,   , ,   ,5,***,2,       ,1,0015000,000857.6494,    ,2
17,2104,056,00048,01,01,1,33,01,052018,05,2018,2,7,33,4, ,222,01,2,  ,  ,       ,  ,1,062018,06,2018,3,      ,  ,    ,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,1,0000000,2,       ,000707.6001,    ,2
17,2104,056,00048,02,02,2,28,01,052018,05,2018,2,7,33,4, ,222,01,2,  ,  ,       ,  ,1,062018,06,2018,3,      ,  ,    ,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,1,0000000,2,       ,000727.8247,    ,2
17,2104,056,00048,03,03,1,08,01,052018,05,2018,1,1, 9,4, ,222,01,2,  ,  ,       ,  ,1,062018,06,2018,3,      ,  ,    ,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,1,0000000,2,       ,000693.4127,    ,2
17,2105,056,00048,01,01,2,39,02,112017,11,2017,2,7,21,4, ,211,01,2,  ,  ,       ,  ,1,112017,11,2017,3,      ,  ,    ,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000517.5514,    ,2
17,2105,056,00048,02,04,2,16,02,112017,11,2017,1,3, 9,4, ,211,01,2,  ,  ,       ,  ,1,122017,12,2017,3,      ,  ,    ,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000655.8257,    ,2
17,2105,056,00048,03,04,2,09,02,112017,11,2017,1,1, 9,4, ,211,01,2,  ,  ,       ,  ,1,112017,11,2017,3,      ,  ,    ,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000684.2926,    ,2
17,2106,056,00048,04,02,1,38,03,042018,04,2018,2,7,53,1,1,234,23,1,83,49,0035000,23,2,      ,  ,    , ,032020,03,2020,1, 125000,5,109020053005        ,1,090,2,005,3,005, ,   , ,   ,2,       ,1,0007500,000641.9474,    ,1
17,2107,056,00048,01,01,2,61,05,082016,08,2016,2,8,22,4, ,214,01,2,  ,  ,       ,  ,1,082016,08,2016,3,      ,  ,    ,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000389.1101,    ,2
17,2108,056,00048,02,02,2,33,01,112017,11,2017,2,3,53,2,1,233,24,1,91,96,0019000,10,2,      ,  ,    , ,112019,11,2019,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000727.8247,    ,1
