W_REGN,W_PSU,W_HHID,SFILLER,SET1,SET2,SREL,SSEX,SAGE,TLEFT,DATE_LEFT_MONTH,DATE_LEFT_YEAR,MSTAT,HGRADE,USOCC,REASON,CTRY,STAY,INDWORK,OCCUP,NOMONTH,RET,DATE_RETURNED_MONTH,DATE_RETURNED_YEAR,DATE_EXPECTED_MONTH,DATE_EXPECTED_YEAR,CASHREM,CASHAMT,MODE,RETAPSEP,CASHHOME,KINDREM,KINDAMT,SWGT,PRRCD,LFS_IND,P6M_IND
01,5507020000,01760110,0014252140062702,01,01,4,1,29,01,03,2003,2,6,7231,3,096,88,1,7231,07,2,,,88,8888,1,030000,1,2,,2,,00401.5887,,1,1
01,5507020000,01780137,0014252140062702,01,01,2,1,32,02,08,2001,2,6,9132,1,050,36,1,9132,54,2,,,08,2004,1,084000,1,2,,2,,00401.5887,,1,1
01,5507020000,01820193,0014252140062702,01,01,3,2,37,02,12,2001,4,3,9131,1,089,24,1,9131,60,2,,,03,2004,1,060000,4,2,,2,,00367.2074,,1,1
01,5508018000,01900082,0012262120063502,01,01,2,2,36,01,02,2003,2,4,9211,1,082,24,1,9131,08,2,,,02,2005,1,030000,1,2,,2,,00355.6308,,1,1
01,5508018000,01950178,0012262120063502,01,01,2,1,34,02,12,2002,2,6,6111,6,096,12,1,5220,20,2,,,12,2003,1,060000,1,2,,2,,00388.9281,,1,
01,5508018000,01960197,0012262120063502,01,04,2,2,43,02,09,2002,2,4,9211,1,039,24,1,9131,37,2,,,09,2004,1,030000,1,2,,2,,00355.6308,,1,1
01,5508018000,01960197,0012262120063502,04,04,3,2,18,01,05,2003,1,6,0231,1,039,24,1,9131,05,2,,,05,2005,2,,,2,,2,,00363.5577,,1,1
01,5508018000,01960197,0012262120063502,02,04,3,1,21,01,04,2003,1,6,9211,1,089,12,1,9211,06,2,,,04,2004,2,,,2,,2,,00362.1161,,1,1
01,5508018000,01960197,0012262120063502,03,04,3,2,19,01,05,2003,1,6,0231,1,039,24,1,9131,05,2,,,05,2005,2,,,2,,2,,00363.5577,,1,1
01,5508018000,02020316,0012262120063502,01,01,2,2,42,01,03,2003,2,6,0210,1,039,24,1,9131,07,2,,,03,2005,1,012000,1,2,,2,,00355.6308,,1,1
01,5510012000,02180008,0012253300065402,01,01,2,1,48,02,08,2002,2,5,3115,1,078,24,1,3115,10,2,,,08,2004,1,065000,1,2,,2,,00330.9748,,1,1
01,5510012000,02250198,0012253300065402,01,01,3,2,38,02,02,2002,4,7,0210,1,039,24,1,9131,20,2,,,02,2004,1,060000,1,2,,2,,00360.6342,,1,1
01,5511064000,02800167,0012271310067102,01,01,2,2,23,01,07,2002,2,4,0210,1,054,24,1,9131,14,2,,,02,2004,1,030000,4,2,,2,,00354.7490,,1,1
01,5512015003,02920271,0014211150069802,01,01,2,2,46,01,04,2002,2,4,0210,1,039,24,1,9131,17,2,,,03,2004,1,018000,4,2,,2,,00343.0116,,1,1
01,5512020000,03040114,0013233070069102,01,01,2,2,37,01,99,2002,2,4,0210,1,082,24,1,9131,19,2,,,99,2004,1,021000,4,2,,2,,00360.5401,,1,1
01,5512021000,03250190,0011222100068902,01,01,3,2,22,01,03,2003,1,4,7433,1,039,24,1,9131,07,2,,,03,2005,1,030000,4,2,,2,,00376.1866,,1,1
01,5513011000,03400097,0014241140070402,01,01,4,1,23,03,09,2003,2,6,0940,6,096,88,2,,,2,,,88,8888,2,,,2,,2,,00353.8784,,1,
01,5513011000,03470367,0014241440070402,02,02,6,2,43,03,09,2003,2,7,0210,1,094,24,1,2232,59,2,,,08,2005,2,,,1,100000,2,,00347.5406,,1,1
01,5513011000,03470367,0014241440070402,01,02,6,1,52,02,09,2003,2,7,0940,1,094,24,1,7233,58,2,,,08,2005,1,060000,1,1,020000,1,063000,00331.2258,,1,1
01,5513011000,03480406,0014241140070402,01,01,2,1,30,07,09,2003,2,6,0940,1,094,06,1,3133,52,2,,,01,2004,1,040000,4,1,050000,1,004100,00380.0805,,1,1
01,5514006000,03660180,0012272330072502,01,01,2,2,43,03,02,2001,2,2,0210,1,082,24,1,9131,48,2,,,02,2004,1,025000,4,2,,2,,00345.9609,,1,1
01,5514007002,03750133,0011213130073202,01,01,3,2,22,01,10,2002,1,7,5230,1,052,11,1,3473,11,1,09,2003,,,1,050000,4,1,060000,2,,00353.6723,,1,1
01,5514013001,04150155,0012273010027802,01,01,2,2,44,01,08,2001,2,2,0210,1,046,36,1,9131,25,2,,,12,2006,1,200000,1,2,,2,,00382.6221,,1,1
01,5514013001,04180197,0012273010027802,01,03,3,1,27,02,03,2003,1,7,0231,1,052,10,1,7233,15,2,,,12,2004,1,016000,4,2,,2,,00418.4467,,1,1
01,5514013001,04180197,0012273010027802,03,03,3,1,23,99,99,9999,1,7,9999,1,999,99,9,9999,99,9,99,9999,,,9,999999,9,9,999999,9,999999,00389.5997,,1,2
01,5514013001,04180197,0012273010027802,02,03,3,1,26,99,99,9999,1,7,9999,1,999,99,9,9999,99,9,99,9999,,,9,999999,9,9,999999,9,999999,00418.4467,,1,2
01,5514013001,04250295,0012273010027802,01,01,1,1,42,07,06,2003,2,6,5169,1,096,12,1,8340,63,2,,,06,2004,1,030000,1,2,,2,,00381.1033,,1,1
01,5517017002,04720053,0014212260076402,01,01,2,1,46,01,01,2003,2,2,7231,1,081,24,1,7231,09,2,,,01,2005,1,037000,4,2,,1,000500,00330.7239,,1,1
01,5518017003,05240083,0011211050078002,01,01,3,1,25,01,02,2002,1,4,6411,1,081,24,1,7213,19,2,,,12,2003,1,025000,4,2,,2,,00379.7926,,1,1
01,5518018001,05380097,0012211090078102,01,01,3,1,25,99,99,9999,1,7,9999,1,999,99,9,9999,99,9,99,9999,,,9,999999,9,9,999999,9,999999,00379.7926,,1,2
01,5518030000,05460006,0011212030079002,01,01,3,2,40,05,07,2003,4,7,2222,1,081,05,1,2222,50,2,,,12,2003,1,155000,1,1,050000,1,008000,00347.0141,,1,1
01,5522015002,06050175,0013241290081102,01,01,3,1,31,04,02,2002,1,4,9322,1,094,12,1,0940,41,2,,,04,2004,1,008500,4,2,,2,,00380.0805,,1,1
01,5522021002,06270202,0012223320082502,01,01,3,1,28,01,12,2002,2,6,8324,1,096,08,1,9132,08,1,08,2003,,,1,060000,1,1,050000,2,,00415.8975,,1,1
01,5522028003,06380085,0013231260082702,01,01,2,1,34,02,06,2001,2,6,0940,1,081,24,1,9131,58,2,,,06,2004,1,036000,1,2,,2,,00379.5046,,1,1
01,5522028003,06460265,0013231260082702,01,01,2,1,53,02,05,2001,2,7,0920,6,096,24,1,9132,53,2,,,12,2003,1,075000,1,2,,1,015000,00330.7239,,1,
01,5522028003,06480319,0013231260082702,01,01,3,1,27,02,04,2002,1,6,0920,1,096,12,1,8340,24,1,03,2003,,,2,,,2,,2,,00332.9927,,2,2
01,5522033001,06630301,0012221200082802,01,01,3,2,31,02,99,1999,1,6,0920,1,039,88,1,9131,58,2,,,88,8888,1,030000,1,2,,2,,00378.7041,,1,1
01,5522033001,06640330,0012221200082802,01,01,3,2,40,03,08,2002,3,4,0920,1,039,24,1,9131,47,2,,,03,2004,1,054000,1,2,,2,,00344.9078,,1,1
01,5523014000,06700020,0014272050083302,01,01,2,2,32,01,11,2002,2,7,0210,1,089,12,1,5132,11,2,,,12,2003,1,030000,4,2,,2,,00379.8605,,1,1
01,5524004000,07070430,0012252300085102,01,01,3,2,38,01,11,2002,1,4,0210,1,051,36,1,9131,10,2,,,11,2005,1,030000,1,2,,2,,00355.8415,,1,1
01,5524007000,07100051,0011233330084402,01,01,2,1,36,99,99,9999,2,2,9999,9,999,99,9,9999,99,9,99,9999,,,9,999999,9,9,999999,9,999999,00344.8498,,1,
01,5524007000,07120089,0011233330084402,01,01,2,1,35,02,11,2001,2,4,6111,1,081,24,1,7122,42,2,,,11,2003,1,048000,1,2,,2,,00344.8498,,1,1
01,5524007000,07270375,0012233330084402,01,01,3,2,23,01,06,2002,1,7,0210,1,039,24,1,9131,16,2,,,06,2004,1,030000,1,2,,2,,00353.9415,,1,1
01,5524020000,07410253,0011262290086102,01,01,2,2,38,99,99,9999,2,1,9999,9,999,99,9,9999,99,9,99,9999,,,9,999999,9,9,999999,9,999999,00365.4752,,1,
01,5524020000,07420271,0011262290086102,01,01,3,2,26,99,99,9999,1,4,9999,9,999,99,9,9999,99,9,99,9999,,,9,999999,9,9,999999,9,999999,00401.2869,,1,
01,5524020000,07460345,0011262290086102,01,01,2,2,38,02,12,2001,2,3,0210,1,039,24,1,9131,44,2,,,12,2003,1,015000,4,2,,2,,00365.4752,,1,1
01,5524038000,07580255,0011271230085900,01,01,2,2,49,01,02,2002,2,4,0210,1,039,24,1,9131,20,2,,,02,2004,1,032000,4,2,,2,,00332.0406,,1,1
01,5525007000,08120103,0014243280086602,01,01,2,1,42,99,99,9999,2,6,9999,1,999,99,9,9999,99,9,99,9999,,,9,999999,9,9,999999,9,999999,00366.2189,,1,2
01,5525007000,08160151,0014243280086602,01,01,3,2,34,02,07,2000,1,6,5220,1,039,24,1,9131,50,2,,,12,2003,1,023000,1,2,,2,,00403.7060,,1,1
01,5525007000,08190188,0014243280086602,01,01,2,1,62,02,05,2003,2,4,7233,1,081,24,1,7233,52,2,,,04,2004,1,114000,4,2,,2,,00396.0738,,1,1
01,5525024000,08250009,0013242310087302,01,01,3,2,27,01,12,2002,1,6,0940,1,039,24,1,9131,10,2,,,12,2004,1,030000,1,2,,2,,00402.4836,,1,1
01,5525024000,08270034,0013242310087302,01,01,2,2,55,99,99,9999,2,4,9999,1,999,99,9,9999,99,9,99,9999,,,9,999999,9,9,999999,9,999999,00375.0180,,1,2
01,5525024000,08290060,0013242310087302,02,02,3,1,25,99,99,9999,1,7,9999,1,999,99,9,9999,99,9,99,9999,,,9,999999,9,9,999999,9,999999,00379.2167,,1,2
01,5525024000,08290060,0013242310087302,01,02,3,2,27,02,12,2002,1,7,0940,1,089,24,1,8272,58,2,,,12,2004,1,050000,1,2,,2,,00380.7277,,1,1
01,5525024000,08300073,0013242310087302,01,01,2,1,59,02,02,2002,2,4,9313,1,080,24,1,7122,55,2,,,12,2003,1,042000,4,2,,2,,00373.5300,,1,1
01,5525024000,08310086,0013242310087302,01,01,2,2,54,99,99,9999,2,4,9999,1,999,99,9,9999,99,9,99,9999,,,9,999999,9,9,999999,9,999999,00331.7886,,1,2
01,5525024000,08340121,0013242310087302,01,01,2,1,43,03,07,2003,2,6,5123,1,096,12,1,7411,27,2,,,11,2003,1,204000,4,1,100000,2,,00345.3743,,1,1
01,5526003001,08530203,0014251250088902,01,01,3,1,36,03,01,2003,1,7,0232,1,081,24,1,5123,30,2,,,12,2003,1,038000,4,2,,2,,00345.6366,,1,1
01,5526013000,08710099,0013222230088502,01,01,2,2,39,01,01,2003,2,7,0210,1,081,36,1,2231,09,2,,,01,2005,1,015000,1,2,,2,,00357.4704,,1,1
01,5526013000,08740194,0013222230088502,01,01,2,2,44,02,11,2002,2,4,0210,1,051,36,1,5151,11,2,,,12,2005,1,030000,1,2,,2,,00357.4704,,1,1
01,5526013000,08750226,0013222230088502,01,01,2,2,49,05,05,2002,2,4,0210,1,039,88,1,9131,60,2,,,03,2004,1,060000,4,2,,2,,00342.0457,,1,1
01,5526013000,08800385,0013222230088502,01,01,2,1,42,02,08,2003,2,7,2142,1,081,88,1,2141,15,2,,,88,8888,1,030000,2,1,030000,2,,00356.0514,,1,1
01,5528004000,08860042,0014233240092202,02,02,3,2,22,02,12,2000,1,4,0940,1,039,38,1,9131,46,2,,,11,2003,1,020000,1,2,,2,,00353.9415,,1,1
01,5528004000,08860042,0014233240092202,01,02,2,1,48,03,09,2003,3,3,7212,1,999,24,1,7212,48,2,,,08,2005,1,030000,4,2,,2,,00329.9711,,1,1
01,5528004000,08970455,0014233240092202,01,01,2,2,34,02,08,2002,2,4,0210,1,039,18,1,9131,25,2,,,02,2004,1,055000,1,2,,2,,00380.1496,,1,1
01,5528004000,08990532,0014233240092202,01,01,2,1,39,03,05,2003,2,6,7231,1,015,18,1,7231,40,2,,,11,2004,1,045000,1,2,,2,,00344.8498,,1,1
01,5531013000,09260086,0014253210095702,01,01,2,2,39,01,05,2003,2,3,0210,1,054,24,1,9131,04,2,,,06,2005,1,015000,4,2,,2,,00360.6342,,1,1
01,5531013000,09280121,0014253210095702,01,01,3,2,28,01,04,2003,1,6,6111,1,089,24,1,5131,06,2,,,12,2004,1,015000,4,2,,2,,00395.9715,,1,1
01,5532004000,09680248,0011243040099102,01,01,2,2,38,06,04,2003,2,3,0210,1,039,24,1,9131,46,2,,,03,2005,1,055000,1,2,,2,,00347.8039,,1,1
01,5532004000,09700295,0011243040099102,01,01,3,2,30,99,99,9999,2,4,9999,1,999,99,9,9999,99,9,99,9999,,,9,999999,9,9,999999,9,999999,00381.8841,,1,2
01,5532006000,09820192,0013252060097302,01,01,2,2,22,01,07,2003,2,4,0210,1,039,24,1,9131,03,2,,,02,2005,2,,,2,,2,,00375.3924,,1,1
01,5532031000,09960093,0013271060099002,01,01,2,1,63,02,06,2000,2,2,7122,1,080,48,1,7122,40,2,,,06,2004,1,065000,1,2,,2,,00373.8136,,1,1
01,5532031000,10040213,0013271060099002,01,01,2,2,39,03,09,2003,2,6,0210,1,082,24,1,9131,48,2,,,09,2005,1,030000,4,2,,2,,00347.0141,,1,1
01,5532040001,10100018,0013253030097802,01,02,3,2,21,03,09,2003,1,4,0940,1,052,12,1,5159,25,2,,,09,2004,2,,,2,,2,,00355.0181,,1,1
01,5532040001,10100018,0013253030097802,02,02,4,1,27,03,05,2003,2,6,2132,3,096,24,1,2132,34,2,,,05,2005,1,040000,1,2,,2,,00379.7926,,1,1
01,5532074000,10490031,0014231100098702,01,01,3,1,07,99,99,9999,1,1,9999,1,999,99,9,9999,99,9,99,9999,,,9,999999,9,9,999999,9,999999,00354.8834,,1,2
01,5532074000,10640451,0014231100098702,01,01,1,1,33,04,01,2003,2,7,8340,1,052,12,1,8340,48,2,,,01,2004,1,060000,1,2,,2,,00401.8285,,1,1
01,5532074000,10650479,0014231100098702,01,01,3,2,25,99,99,9999,1,4,9999,1,999,99,9,9999,99,9,99,9999,,,9,999999,9,9,999999,9,999999,00403.4296,,1,2
01,5532086000,10780460,0013232060099202,01,01,2,1,48,04,04,2003,2,7,4190,1,081,12,1,1490,50,2,,,04,2004,1,072000,1,2,,2,,00340.4511,,1,1
01,5532086000,10820612,0013232060099202,01,01,2,1,48,04,05,2003,2,7,2155,6,096,18,1,2155,20,2,,,05,2004,1,048600,1,1,540000,2,,00340.4511,,1,
01,5533021000,11190259,0011252220101002,01,01,2,1,31,01,05,2003,2,6,4190,1,087,36,1,6430,04,2,,,04,2006,1,030000,4,2,,2,,00389.1586,,1,1
01,5533031000,11240036,0011232220101202,01,01,3,2,37,02,12,1999,3,4,5220,1,051,88,1,9131,33,2,,,12,2004,1,010000,4,2,,2,,00357.8583,,1,1
01,5535018001,12080389,0012261070104402,01,01,3,1,28,01,02,2002,1,4,7412,1,050,24,1,7412,08,2,,,02,2004,1,040000,1,2,,2,,00388.1311,,1,1
01,5535018001,12100461,0012261070104402,01,01,3,1,24,01,10,2002,1,7,9211,1,089,24,1,7412,12,2,,,10,2004,1,095000,4,2,,2,,00361.3740,,1,1
01,5535018001,12180727,0012261070104402,01,01,6,2,57,01,07,2003,3,4,0210,6,096,88,2,,,2,,,88,8888,2,,,2,,2,,00383.8336,,1,
01,5535018001,12250964,0012261070104402,01,01,3,2,40,02,11,2002,4,4,5220,1,082,48,1,9131,11,2,,,12,2005,1,060000,4,2,,2,,00354.9020,,1,1
01,5536017000,12330087,0011242050105502,01,01,2,2,40,02,04,2000,2,4,9131,1,039,88,1,9131,60,2,,,88,8888,1,015000,1,2,,2,,00357.9363,,1,1
01,5536017000,12390161,0011242050105502,02,02,3,2,41,02,11,2000,2,7,9131,1,047,36,1,9131,60,2,,,03,2004,1,050000,1,2,,2,,00357.9363,,1,1
01,5536017000,12390161,0011242050105502,01,02,4,1,40,01,11,2000,2,6,9211,3,047,36,1,9211,34,2,,,03,2004,2,,,2,,2,,00356.5155,,1,1
01,5538021000,12620034,0014242230106902,01,01,3,2,23,02,08,2003,1,6,0940,1,052,06,1,5159,08,2,,,02,2004,1,010000,1,2,,2,,00354.4798,,1,1
01,5538027002,12840202,0012212190106802,01,01,3,1,24,01,06,2002,2,7,0940,1,081,24,2,,,2,,,06,2004,1,060000,1,2,,2,,00353.3423,,1,2
01,5538027002,12920437,0012212190106802,01,01,2,1,55,02,03,2001,2,4,7241,1,081,36,1,7235,40,2,,,03,2004,1,060000,4,2,,2,,00373.8136,,1,1
01,5538028000,13070338,0012241210107402,01,01,2,2,43,01,07,2003,2,4,0210,1,046,24,1,9131,03,2,,,07,2005,1,019000,4,2,,2,,00347.5406,,1,1
01,5539004000,13160064,0014222160108202,01,01,2,1,51,02,05,2002,2,7,1422,1,081,18,1,1422,60,2,,,12,2003,1,095000,1,2,,2,,00340.6894,,1,1
01,5539004000,13180108,0014222160108202,03,03,3,1,39,02,07,2003,2,4,5131,3,047,88,1,5131,10,2,,,88,8888,2,,,2,,2,,00356.0514,,1,1
01,5539004000,13180108,0014222160108202,01,03,3,2,32,02,09,2002,1,4,5131,3,047,24,1,5131,60,2,,,07,2004,1,058000,4,2,,2,,00392.4977,,1,1
01,5539004000,13180108,0014222160108202,02,03,4,2,39,01,07,2002,2,4,9211,3,047,88,1,9131,14,2,,,88,8888,1,050000,4,2,,2,,00357.4704,,1,1
01,5539004000,13240239,0014222160108202,01,01,3,2,29,02,10,2002,1,6,9131,1,015,24,1,9131,36,2,,,10,2004,1,015000,1,2,,2,,00392.4977,,1,1
01,5540004000,13310004,0013212110109402,01,01,3,2,37,02,05,2000,4,6,0940,1,039,88,1,9131,60,2,,,88,8888,1,072000,1,2,,1,010000,00356.9288,,1,1
01,5540004000,13430158,0013212110009402,01,01,2,2,35,03,03,2003,2,4,0940,1,096,36,1,5131,36,2,,,12,2003,1,060000,1,2,,2,,00387.0541,,1,1
01,5540004000,13460201,0013212110109403,01,01,1,1,32,01,05,1999,2,7,5220,1,089,30,1,7123,28,1,11,2001,,,2,,,1,122000,2,,00371.4149,,2,2
01,5540006000,13620564,0012242150109902,01,01,2,2,29,01,06,2003,2,6,0940,1,039,24,1,9131,03,2,,,06,2005,1,009000,4,2,,2,,00393.0093,,1,1
01,5541008000,13660005,0012243200110502,01,01,3,1,29,05,02,2003,1,7,2231,1,095,15,1,2231,30,2,,,05,2004,1,060000,1,2,,1,036000,00392.6384,,1,1
01,5541008000,13710083,0012243200110502,01,01,2,1,49,02,06,2003,2,4,6111,1,081,24,1,7123,12,2,,,10,2005,1,009000,4,2,,2,,00350.4182,,1,1
01,5541008000,13800226,0012243200110502,01,01,3,2,33,03,12,2001,4,4,5123,1,082,24,1,9131,32,2,,,03,2005,1,018000,1,2,,2,,00403.7060,,1,1
01,5543023000,14090171,0014221050112302,01,01,3,2,29,02,07,2002,1,7,4190,1,039,24,1,9131,22,2,,,07,2004,1,105000,1,2,,2,,00389.8425,,1,1
01,5543023000,14200537,0014221050112302,01,01,2,2,26,01,07,2003,2,4,9111,1,082,24,1,9131,03,2,,,07,2005,2,,,2,,2,,00389.8425,,1,1
01,5544049000,14290038,0013262200113502,01,01,3,1,40,01,10,1999,2,4,6111,1,050,88,1,7431,48,2,,,88,8888,1,006000,4,2,,2,,00364.0244,,1,1
01,5544049000,14340078,0013262200113502,01,01,2,1,44,01,06,2003,2,6,6111,1,057,12,1,7431,04,2,,,06,2004,1,030000,1,2,,2,,00364.0244,,1,1
01,5545001000,14490163,0014271150114902,01,01,2,1,57,02,10,2000,2,4,0940,1,094,24,1,8333,59,2,,,03,2004,1,066000,4,2,,2,,00373.8136,,1,1
01,5546012002,14680177,0011251010115502,03,04,4,1,28,02,03,2001,2,4,7231,1,081,24,1,7231,60,1,03,2003,,,2,,,2,,2,,00400.0184,,1,2
01,5546012002,14680177,0011251010115502,01,04,3,1,29,02,03,2000,2,4,8232,1,081,24,1,8232,48,1,06,2002,,,2,,,2,,2,,00400.0184,,1,2
01,5546012002,14680177,0011251010115502,04,04,3,2,31,02,11,2001,2,5,0210,1,081,24,1,5220,24,1,03,2003,,,2,,,2,,2,,00401.6123,,1,2
01,5546012002,14680177,0011251010115502,02,04,4,2,27,02,07,2000,2,4,0210,1,081,24,1,9131,48,1,03,2002,,,2,,,2,,2,,00401.6123,,1,2
01,5546012002,14700223,0011251010115502,01,01,3,2,30,01,12,2002,1,4,0210,1,039,24,1,9131,10,2,,,12,2004,1,031500,4,2,,2,,00401.6123,,1,1
01,5546012002,14810480,0011251010115502,01,02,4,2,32,01,12,2002,2,6,0210,1,081,24,1,5220,10,2,,,12,2004,2,,,2,,2,,00401.6123,,1,1
01,5546012002,14810480,0011251010115502,02,02,3,1,27,01,12,2002,2,6,8321,1,081,24,1,8232,10,2,,,12,2004,1,090000,1,2,,2,,00400.0184,,1,1
01,5546012002,14830528,0011251010115502,02,02,6,1,55,01,08,2002,2,4,6111,1,047,36,1,9131,70,2,,,08,2005,1,090000,1,2,,2,,00394.0197,,1,1
01,5546012002,14830528,0011251010115502,01,02,6,2,52,01,11,1998,2,4,0210,1,047,88,1,9131,70,2,,,88,8888,2,,,2,,2,,00349.9887,,1,1
01,5546025001,14870007,0012222020116202,01,01,3,2,36,01,07,2003,1,4,5123,1,039,24,1,9131,02,2,,,07,2005,2,,,2,,2,,00366.3266,,1,1
01,5546025001,14890041,0012222020116202,01,01,4,1,31,01,06,2003,2,4,0940,6,096,88,1,5132,03,2,,,88,8888,2,,,2,,2,,00402.4382,,1,
01,5546025001,14900058,0012222020116202,01,01,1,1,39,05,09,2002,2,6,0940,1,057,10,1,8162,56,1,08,2003,,,1,162000,2,1,097200,1,032400,00353.1156,,2,1
01,5547003001,15360367,0012223250118102,01,01,2,2,46,01,07,2002,2,7,3433,4,096,88,1,5132,15,2,,,88,8888,1,051300,1,2,,1,010000,00363.8818,,1,1
01,5547003001,15370394,0014223250118102,01,01,2,2,46,99,99,9999,2,7,9999,9,999,99,9,9999,99,9,99,9999,,,9,999999,9,9,999999,9,999999,00363.8818,,1,
01,5547003001,15380426,0014223250118102,01,01,6,2,56,02,10,1998,3,4,6114,6,047,60,1,9131,59,2,,,12,2005,1,028500,4,2,,2,,00411.2926,,1,
01,5547003001,15430576,0014223250118102,01,01,6,2,24,02,03,2003,1,6,0940,1,089,36,1,9131,36,2,,,03,2006,1,044000,4,2,,2,,00388.7678,,1,1
01,5547003001,15450634,0014223250118102,01,01,1,1,48,02,03,2001,2,4,6111,1,081,24,1,7231,45,1,07,2003,,,2,,,1,021600,1,064800,00364.9252,,2,1
02,1502006000,00300257,0014233090122202,01,01,3,2,32,01,02,2003,1,6,9131,1,082,11,1,9131,08,2,,,01,2004,1,030000,1,2,,2,,00315.1281,,1,1
02,1502008000,00440164,0013223210121902,01,01,2,1,44,03,11,2001,2,2,6111,1,078,24,1,7123,53,2,,,11,2003,1,024000,4,2,,2,,00284.7400,,1,1
02,1502008000,00570533,0013223210121902,01,01,3,1,20,01,06,2003,1,4,9211,1,089,36,1,6430,04,2,,,06,2006,2,,,2,,2,,00291.0862,,1,1
02,1502016000,00830099,0013242250121602,01,01,2,2,45,02,01,2002,2,6,9211,1,039,24,1,9131,42,2,,,12,2003,1,060000,1,2,,2,,00283.4806,,1,1
02,1503001000,01190087,0012222130122802,01,01,2,2,41,01,12,2001,2,4,0210,1,081,21,1,9131,22,2,,,12,2003,2,,,2,,2,,00287.0057,,1,1
02,1503001000,01200099,0012222130122802,01,01,2,2,33,01,04,2002,2,5,0210,1,039,24,1,9131,17,2,,,04,2004,2,,,2,,2,,00315.1281,,1,1
02,1503010000,01660330,0014212070122702,01,01,2,2,35,01,11,2002,2,6,0210,1,039,24,1,9131,11,2,,,11,2004,2,,,2,,2,,00307.5061,,1,1
02,1505035000,02280080,0011213220126002,01,01,3,2,30,02,05,1999,1,4,5220,1,082,88,1,9131,48,2,,,88,8888,1,007000,1,2,,2,,00315.7497,,1,1
02,1505037001,02450151,0013221230125402,02,02,6,2,35,02,07,2001,1,6,5220,1,039,35,1,9131,49,2,,,06,2004,1,010000,1,2,,2,,00286.4396,,1,1
02,1505037001,02450151,0013221230125402,01,02,6,2,43,02,07,2001,1,4,4215,1,039,42,1,9131,49,2,,,02,2005,1,018000,1,2,,2,,00286.4396,,1,1
02,1506025002,02740212,0013232160126202,01,01,2,2,41,02,09,2000,2,3,0210,1,046,39,1,5131,45,2,,,12,2003,1,015000,1,2,,2,,00295.3440,,1,1
02,1506034000,03070127,0012231130126602,01,01,3,2,21,01,10,2002,1,7,0210,1,089,36,1,8273,11,2,,,10,2005,1,010000,4,2,,2,,00302.5930,,1,1
02,1510027000,03340033,0012221170130502,01,01,2,1,42,04,08,2003,2,6,7212,1,999,06,1,7212,36,2,,,02,2004,1,035000,1,1,050000,2,,00285.3038,,1,1
02,1510027000,03350044,0012221170130502,01,01,2,2,31,01,04,2002,2,7,4190,1,018,24,1,5133,17,2,,,04,2004,1,150000,1,2,,2,,00314.5065,,1,1
02,1511009000,03500008,0012211150131402,01,01,1,1,40,02,12,2002,2,2,9211,1,081,24,1,7214,33,2,,,12,2004,1,030000,1,2,,2,,00287.2773,,1,1
02,1511009000,03510016,0012211150131402,01,01,1,1,43,05,06,2003,2,6,7123,1,999,06,1,8211,18,2,,,12,2003,1,060000,1,2,,2,,00287.2773,,1,1
02,1511009000,03550047,0012211150131402,01,01,3,1,25,01,02,2003,2,7,9213,1,081,12,1,7231,07,2,,,02,2004,1,015000,1,2,,2,,00315.4256,,1,1
02,1511009000,03570063,0012211150131402,01,01,4,1,26,01,07,2002,2,7,7231,1,089,24,1,7332,14,2,,,07,2004,1,042000,4,2,,2,,00315.4256,,1,1
02,1511009000,03700163,0012211150131402,01,01,2,2,44,01,05,2000,2,6,0210,1,039,48,1,9131,40,2,,,05,2004,1,060000,1,2,,1,005000,00288.4209,,1,1
02,1511011000,03760063,0014223080131202,01,01,1,1,39,11,11,2002,2,7,6111,1,096,09,1,7233,45,1,07,2003,,,1,060000,1,1,020000,2,,00293.3684,,1,1
02,1511011000,03830123,0014223080131202,01,01,3,2,22,01,02,2003,2,3,0210,1,057,14,1,9131,08,2,,,04,2004,1,051000,1,2,,2,,00301.1024,,1,1
02,1511018000,04030130,0011242110130902,01,01,1,1,33,03,06,2003,2,7,6111,1,096,88,1,0129,36,2,,,88,8888,1,080000,1,2,,2,,00313.8779,,1,1
02,1513012000,04240026,0013213160133202,01,01,2,2,43,02,05,2001,2,6,7433,1,051,12,1,7433,36,1,06,2003,,,1,005000,4,1,024000,1,022000,00264.2362,,2,1
02,1513012000,04250039,0013213160133202,01,01,3,2,30,02,09,2003,1,6,4211,1,089,28,1,4211,60,2,,,05,2005,2,,,1,075000,2,,00315.7497,,1,1
02,1513051000,04630076,0011241100134002,01,01,3,2,23,01,10,2002,1,6,9211,1,082,24,1,9131,12,2,,,10,2004,1,030000,1,2,,2,,00293.9826,,1,1
02,1514008000,04900334,0011222200134702,01,01,2,2,29,01,11,2001,2,7,9131,1,046,30,1,9131,21,2,,,05,2004,2,,,2,,2,,00373.4851,,1,1
02,1514023000,04910008,0012213090134402,01,01,2,2,40,01,01,2003,2,4,9112,1,046,24,1,9131,08,2,,,02,2005,2,,,2,,2,,00340.8258,,1,1
02,1514023000,04960072,0012213090134402,01,01,2,2,32,04,09,2003,2,6,0910,1,039,24,1,9131,48,2,,,10,2005,1,015000,1,1,045000,1,023000,00337.5254,,1,1
